"std(unseq)", "few_strings<8, 1024>", 1024, 0.351, 0.366
"std(unseq)", "few_strings<8, 1024>", 2048, 0.943, 0.861
"std(unseq)", "few_strings<8, 1024>", 4096, 2.264, 2.075
"std(unseq)", "few_strings<8, 1024>", 8192, 5.286, 5.056
"std(unseq)", "few_strings<8, 1024>", 16384, 14.075, 14.986
"std(unseq)", "few_strings<8, 1024>", 32768, 29.764, 31.554
"std(unseq)", "few_strings<8, 1024>", 65536, 69.549, 76.088
"std(unseq)", "few_strings<8, 1024>", 131072, 184.216, 152.774
"std(unseq)", "few_strings<8, 1024>", 262144, 420.917, 406.341
"std(unseq)", "few_strings<8, 1024>", 524288, 963.358, 1015.78
"std(unseq)", "few_strings<8, 1024>", 1048576, 2165.14, 2138.37
